elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,17,17,2,ASHLEY NICOLE McCRAY,DEM,34,209,738,981
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,17,17,3,JACKIE SHORT,IND,1,33,153,187
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10011,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,17,17,1,RICHARD CASTALDO,LIB,1,11,28,40
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10011,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,17,17,2,MARKWAYNE MULLIN,REP,69,520,2464,3053
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10011,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,17,17,3,JASON NICHOLS,DEM,32,178,605,815
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10011,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,17,17,4,JOHN FOREMAN,IND,1,13,70,84
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10017,FOR STATE SENATOR DISTRICT 6,,11,11,1,DAVID BULLARD,REP,59,449,1756,2264
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10017,FOR STATE SENATOR DISTRICT 6,,11,11,2,ARNOLD BOURNE,DEM,29,201,690,920
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10057,FOR STATE REPRESENTATIVE DISTRICT 19,,10,10,1,JUSTIN J.J. HUMPHREY,REP,18,172,924,1114
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10057,FOR STATE REPRESENTATIVE DISTRICT 19,,10,10,2,LEWIS COLLINS,DEM,4,58,255,317
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10060,FOR STATE REPRESENTATIVE DISTRICT 22,,7,7,1,CHARLES McCALL,REP,59,389,1580,2028
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10060,FOR STATE REPRESENTATIVE DISTRICT 22,,7,7,2,WAYNE EIDSON,DEM,23,89,365,477
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10060,FOR STATE REPRESENTATIVE DISTRICT 22,,7,7,3,RENAE WARD,IND,1,10,68,79
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10246,FOR COUNTY TREASURER,,17,17,1,KIM HARKEY,REP,59,402,1992,2453
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10246,FOR COUNTY TREASURER,,17,17,2,CARLA JACKSON,DEM,46,323,1194,1563
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10400,FOR COUNTY COMMISSIONER DISTRICT NO. 3,,5,5,1,SHANE TOMLINSON,REP,36,155,761,952
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",10400,FOR COUNTY COMMISSIONER DISTRICT NO. 3,,5,5,2,TOBY SETTLEMIRE,DEM,17,94,496,607
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,17,17,1,YES,,65,489,2224,2778
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,17,17,2,NO,,25,132,660,817
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,17,17,1,YES,,45,333,1517,1895
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,17,17,2,NO,,39,246,1231,1516
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,17,17,1,YES,,45,328,1483,1856
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,17,17,2,NO,,38,248,1248,1534
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,17,17,1,YES,,47,318,1510,1875
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,17,17,2,NO,,37,253,1241,1531
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,17,17,1,YES,,44,346,1581,1971
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,17,17,2,NO,,38,227,1130,1395
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,17,17,1,YES,,48,353,1658,2059
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,17,17,2,NO,,35,215,1054,1304
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,17,17,1,YES,,47,336,1588,1971
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,17,17,2,NO,,37,234,1122,1393
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,17,17,1,YES,,44,342,1570,1956
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,17,17,2,NO,,38,227,1146,1411
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,17,17,1,YES,,47,346,1588,1981
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,17,17,2,NO,,36,221,1103,1360
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,17,17,1,YES,,42,338,1565,1945
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,17,17,2,NO,,40,232,1123,1395
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,17,17,1,YES,,47,335,1568,1950
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,17,17,2,NO,,36,235,1135,1406
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,17,17,1,YES,,44,324,1520,1888
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,17,17,2,NO,,35,239,1123,1397
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,17,17,1,FOR THE PROPOSAL - YES,,74,426,1784,2284
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,17,17,2,AGAINST THE PROPOSAL - NO,,29,276,1330,1635
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,17,17,1,FOR THE PROPOSAL - YES,,80,558,2358,2996
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,17,17,2,AGAINST THE PROPOSAL - NO,,20,130,727,877
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,17,17,1,FOR THE PROPOSAL - YES,,49,317,1356,1722
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,17,17,2,AGAINST THE PROPOSAL - NO,,53,366,1692,2111
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,17,17,1,FOR THE PROPOSAL - YES,,47,252,1046,1345
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,17,17,2,AGAINST THE PROPOSAL - NO,,51,414,1975,2440
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,17,17,1,FOR THE PROPOSAL - YES,,46,282,1219,1547
11/06/2018,ATOKA,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,17,17,2,AGAINST THE PROPOSAL - NO,,57,399,1842,2298
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,7,7,1,CHRIS POWELL,LIB,2,9,62,73
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,7,7,2,KEVIN STITT,REP,82,158,1210,1450
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,7,7,3,DREW EDMONDSON,DEM,12,42,218,272
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,7,7,1,MATT PINNELL,REP,84,175,1285,1544
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,7,7,2,ANASTASIA A. PITTMAN,DEM,10,30,146,186
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,7,7,3,IVAN HOLMES,IND,1,4,46,51
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,7,7,1,JOHN YEUTTER,LIB,7,16,122,145
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,7,7,2,CINDY BYRD,REP,82,185,1323,1590
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,7,7,1,MIKE HUNTER,REP,81,177,1313,1571
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,7,7,2,MARK MYLES,DEM,11,32,157,200
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,7,7,1,RANDY McDANIEL,REP,87,182,1299,1568
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,7,7,2,CHARLES de COUNE,IND,4,19,140,163
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,7,7,1,JOY HOFMEISTER,REP,73,157,1147,1377
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,7,7,2,JOHN COX,DEM,16,40,208,264
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,7,7,3,LARRY HUFF,IND,4,12,109,125
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,7,7,1,LESLIE OSBORN,REP,82,176,1261,1519
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,7,7,2,FRED DORRELL,DEM,10,28,141,179
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,7,7,3,BRANDT DISMUKES,IND,1,5,58,64
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,7,7,1,GLEN MULREADY,REP,79,176,1273,1528
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,7,7,2,KIMBERLY FOBBS,DEM,14,32,182,228
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,7,7,1,BOB ANTHONY,REP,79,171,1207,1457
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,7,7,2,ASHLEY NICOLE McCRAY,DEM,13,30,174,217
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,7,7,3,JACKIE SHORT,IND,2,6,85,93
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,7,7,1,FRANK D. LUCAS,REP,87,179,1338,1604
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,7,7,2,FRANKIE ROBBINS,DEM,9,31,147,187
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10099,FOR STATE REPRESENTATIVE DISTRICT 61,,7,7,1,KENTON PATZKOWSKY,REP,70,134,1017,1221
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",10099,FOR STATE REPRESENTATIVE DISTRICT 61,,7,7,2,ASHLEY LEHNERT,DEM,26,75,469,570
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,7,7,1,YES,,55,110,773,938
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,7,7,2,NO,,22,76,458,556
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,7,7,1,YES,,44,105,675,824
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,7,7,2,NO,,33,80,547,660
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,7,7,1,YES,,38,104,659,801
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,7,7,2,NO,,39,81,558,678
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,7,7,1,YES,,42,102,660,804
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,7,7,2,NO,,34,84,565,683
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,7,7,1,YES,,53,114,729,896
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,7,7,2,NO,,24,72,497,593
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,7,7,1,YES,,54,113,745,912
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,7,7,2,NO,,23,73,475,571
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,7,7,1,YES,,48,110,686,844
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,7,7,2,NO,,29,76,531,636
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,7,7,1,YES,,49,111,722,882
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,7,7,2,NO,,28,74,497,599
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,7,7,1,YES,,52,110,715,877
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,7,7,2,NO,,25,74,495,594
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,7,7,1,YES,,45,110,691,846
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,7,7,2,NO,,30,75,517,622
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,7,7,1,YES,,51,111,702,864
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,7,7,2,NO,,26,75,512,613
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,7,7,1,YES,,52,112,725,889
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,7,7,2,NO,,24,73,490,587
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,7,7,1,FOR THE PROPOSAL - YES,,30,57,460,547
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,7,7,2,AGAINST THE PROPOSAL - NO,,64,153,1000,1217
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,7,7,1,FOR THE PROPOSAL - YES,,66,138,973,1177
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,7,7,2,AGAINST THE PROPOSAL - NO,,29,71,474,574
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,7,7,1,FOR THE PROPOSAL - YES,,38,88,618,744
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,7,7,2,AGAINST THE PROPOSAL - NO,,57,119,822,998
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,7,7,1,FOR THE PROPOSAL - YES,,32,60,436,528
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,7,7,2,AGAINST THE PROPOSAL - NO,,63,147,997,1207
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,7,7,1,FOR THE PROPOSAL - YES,,39,80,585,704
11/06/2018,BEAVER,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,7,7,2,AGAINST THE PROPOSAL - NO,,55,128,865,1048
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,13,13,1,CHRIS POWELL,LIB,2,14,232,248
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,13,13,2,KEVIN STITT,REP,136,317,3605,4058
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,13,13,3,DREW EDMONDSON,DEM,62,111,1222,1395
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,13,13,1,MATT PINNELL,REP,149,333,3916,4398
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,13,13,2,ANASTASIA A. PITTMAN,DEM,41,102,942,1085
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,13,13,3,IVAN HOLMES,IND,9,7,173,189
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,13,13,1,JOHN YEUTTER,LIB,23,48,727,798
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,13,13,2,CINDY BYRD,REP,167,372,4139,4678
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,13,13,1,MIKE HUNTER,REP,153,335,3998,4486
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,13,13,2,MARK MYLES,DEM,46,104,1012,1162
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,13,13,1,RANDY McDANIEL,REP,159,359,4144,4662
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,13,13,2,CHARLES de COUNE,IND,31,60,719,810
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,13,13,1,JOY HOFMEISTER,REP,148,315,3693,4156
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,13,13,2,JOHN COX,DEM,43,101,914,1058
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,13,13,3,LARRY HUFF,IND,11,25,414,450
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,13,13,1,LESLIE OSBORN,REP,152,347,3841,4340
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,13,13,2,FRED DORRELL,DEM,42,83,936,1061
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,13,13,3,BRANDT DISMUKES,IND,5,11,202,218
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,13,13,1,GLEN MULREADY,REP,147,332,3863,4342
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,13,13,2,KIMBERLY FOBBS,DEM,54,106,1115,1275
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,13,13,1,BOB ANTHONY,REP,141,323,3668,4132
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,13,13,2,ASHLEY NICOLE McCRAY,DEM,47,93,1034,1174
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,13,13,3,JACKIE SHORT,IND,14,23,315,352
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,13,13,1,FRANK D. LUCAS,REP,161,363,4193,4717
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,13,13,2,FRANKIE ROBBINS,DEM,41,80,860,981
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10093,FOR STATE REPRESENTATIVE DISTRICT 55,,10,10,1,TODD RUSS,REP,79,200,1853,2132
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10093,FOR STATE REPRESENTATIVE DISTRICT 55,,10,10,2,DENNIS DUGGER,DEM,52,170,1614,1836
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10171,FOR COUNTY ASSESSOR,,13,13,1,JONATHAN BECK,REP,107,201,2564,2872
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",10171,FOR COUNTY ASSESSOR,,13,13,2,GAYLA GILLIE,DEM,91,241,2468,2800
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,13,13,1,YES,,97,223,2852,3172
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,13,13,2,NO,,67,181,1664,1912
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,13,13,1,YES,,96,216,2667,2979
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,13,13,2,NO,,69,188,1842,2099
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,13,13,1,YES,,95,212,2685,2992
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,13,13,2,NO,,71,191,1826,2088
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,13,13,1,YES,,94,195,2550,2839
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,13,13,2,NO,,74,211,1984,2269
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,13,13,1,YES,,101,230,2816,3147
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,13,13,2,NO,,63,170,1682,1915
11/06/2018,BECKHAM,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,13,13,1,YES,,101,222,2792,3115
